,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id
201001010511,11,8,13,シゲルエボシダケ,牡4,57.0,中舘英二,2:42.6,2.1/2,41.1,12.0,440(-4),[西] 加藤敬二,2600,晴,芝,良,2010年8月28日,2006103844,00635
201001010511,12,4,6,ケイエスユリ,牝6,55.0,勝浦正樹,2:42.6,クビ,239.1,14.0,480(-4),[西] 高橋成忠,2600,晴,芝,良,2010年8月28日,2004102502,01025
201001010511,13,6,9,イグゼキュティヴ,牡4,57.0,津村明秀,2:42.7,3/4,34.1,10.0,514(+8),[東] 斎藤誠,2600,晴,芝,良,2010年8月28日,2006103534,01092
201001010511,14,7,12,トパンガ,牡4,57.0,横山典弘,2:43.4,4,6.1,3.0,500(-2),[西] 角居勝彦,2600,晴,芝,良,2010年8月28日,2006103408,00660
201001010512,1,2,2,カゼノグッドボーイ,牡4,57.0,藤田伸二,1:28.8,,4.4,2.0,436(-6),[東] 中野栄治,1500,晴,芝,良,2010年8月28日,2006102712,00705
201001010512,2,6,10,アイアムマリリン,牝4,55.0,横山典弘,1:28.9,1/2,8.3,4.0,486(+6),[東] 奥平雅士,1500,晴,芝,良,2010年8月28日,2006103030,00660
201001010512,3,1,1,ヴィクトリアローズ,牝3,51.0,丸山元気,1:29.0,1/2,16.8,5.0,438(-4),[東] 牧光二,1500,晴,芝,良,2010年8月28日,2007104586,01127
201001010512,4,4,6,ドンビザッツウェイ,牡3,54.0,丸田恭介,1:29.1,3/4,41.2,11.0,500(+6),[東] 谷原義明,1500,晴,芝,良,2010年8月28日,2007100773,01117
201001010512,5,8,14,ブルーモーリシャス,牡4,57.0,上村洋行,1:29.3,1.1/2,4.6,3.0,460(+12),[西] 橋口弘次,1500,晴,芝,良,2010年8月28日,2006102905,00709
201001010512,6,3,4,ヤサシイキモチ,牝5,55.0,岩田康誠,1:29.3,アタマ,2.8,1.0,472(+4),[西] 梅田智之,1500,晴,芝,良,2010年8月28日,2005105195,05203
201001010512,7,5,8,コスモサイキック,牡3,54.0,大野拓弥,1:29.3,ハナ,43.2,12.0,454(+6),[西] 西浦勝一,1500,晴,芝,良,2010年8月28日,2007104528,01096
201001010512,8,6,9,セレスマジェスティ,牡3,54.0,柴山雄一,1:29.4,1/2,24.0,8.0,476(+2),[東] 菊川正達,1500,晴,芝,良,2010年8月28日,2007101500,05243
201001010512,9,7,11,ディアブラスト,牡3,54.0,勝浦正樹,1:29.5,クビ,29.2,9.0,472(+6),[東] 宗像義忠,1500,晴,芝,良,2010年8月28日,2007106156,01025
201001010512,10,4,5,ベニバナ,牡6,57.0,三浦皇成,1:29.7,1.1/2,36.1,10.0,480(+2),[東] 伊藤伸一,1500,晴,芝,良,2010年8月28日,2004106187,01122
201001010512,11,5,7,ブリリアントマリー,牝5,55.0,藤岡佑介,1:29.8,3/4,16.9,6.0,428(0),[東] 田村康仁,1500,晴,芝,良,2010年8月28日,2005106323,01093
201001010512,12,7,12,キチロクアナン,牝3,52.0,荻野琢真,1:30.0,1.1/2,136.0,13.0,482(+3),[東] 二本柳俊,1500,晴,芝,良,2010年8月28日,2007101445,01112
201001010512,13,8,13,ニシノマドカ,牝3,52.0,中舘英二,1:30.2,1.1/4,17.7,7.0,454(-14),[東] 杉浦宏昭,1500,晴,芝,良,2010年8月28日,2007102514,00635
201001010512,14,3,3,トウカイアリュール,牡4,54.0,国分優作,1:34.8,大,234.1,14.0,510(0),[東] 成島英春,1500,晴,芝,良,2010年8月28日,2006102471,01125
201001010601,1,5,5,テイエムジョニクロ,牡2,54.0,柴山雄一,1:10.3,,10.9,5.0,462(+10),[東] 石栗龍彦,1200,晴,芝,良,2010年8月29日,2008101542,05243
201001010601,2,2,2,ゼフィランサス,牝2,54.0,藤田伸二,1:10.4,3/4,1.5,1.0,420(+6),[西] 昆貢,1200,晴,芝,良,2010年8月29日,2008105100,00705
201001010601,3,7,7,メーヴェ,牝2,54.0,横山典弘,1:10.6,1.1/4,6.6,2.0,454(-8),[東] 栗田博憲,1200,晴,芝,良,2010年8月29日,2008110046,00660
201001010601,4,4,4,クリスタルロック,牝2,54.0,藤岡佑介,1:10.7,1/2,8.5,4.0,402(-4),[東] 松山将樹,1200,晴,芝,良,2010年8月29日,2008103958,01093
201001010601,5,6,6,コスモマスク,牡2,54.0,丹内祐次,1:10.9,1.1/4,39.4,7.0,414(-18),[東] 畠山重則,1200,晴,芝,良,2010年8月29日,2008104960,01091
201001010601,6,1,1,アドマイヤアキーダ,牝2,54.0,勝浦正樹,1:11.1,1.1/2,44.4,8.0,434(0),[東] 戸田博文,1200,晴,芝,良,2010年8月29日,2008102628,01025
201001010601,7,3,3,ハードポケット,牡2,54.0,岩田康誠,1:11.3,1.1/4,32.6,6.0,446(+4),[西] 西橋豊治,1200,晴,芝,良,2010年8月29日,2008104118,05203
201001010601,8,7,8,アブラカタブラ,牝2,54.0,大野拓弥,1:12.1,5,7.0,3.0,440(-10),[東] 保田一隆,1200,晴,芝,良,2010年8月29日,2008102245,01096
201001010601,9,8,9,タツフレンチ,牡2,54.0,丸田恭介,1:12.2,クビ,196.1,10.0,496(-2),[東] 根本康広,1200,晴,芝,良,2010年8月29日,2008102105,01117
201001010601,10,8,10,ガムシャラ,牡2,51.0,西村太一,1:12.2,クビ,187.8,9.0,444(+2),[西] 森秀行,1200,晴,芝,良,2010年8月29日,2008109032,01131
201001010602,1,6,7,ユニラテラリズム,牝3,54.0,中舘英二,0:59.8,,3.5,2.0,494(+8),[東] 本間忍,1000,晴,ダート,良,2010年8月29日,2007102382,00635
201001010602,2,8,11,ニシノヘレンド,牝3,54.0,三浦皇成,1:00.2,2.1/2,6.9,3.0,484(+8),[東] 武藤善則,1000,晴,ダート,良,2010年8月29日,2007102519,01122
201001010602,3,5,6,ピエナヴィブレ,牝3,54.0,古川吉洋,1:00.2,クビ,17.3,8.0,446(-14),[西] 谷潔,1000,晴,ダート,良,2010年8月29日,2007102982,01015
201001010602,4,7,10,ダリムー,牝3,51.0,川須栄彦,1:00.4,1.1/4,44.5,9.0,434(-4),[東] 阿部新生,1000,晴,ダート,良,2010年8月29日,2007103840,01128
201001010602,5,2,2,メグチャン,牝3,54.0,岩田康誠,1:00.6,1.1/4,3.2,1.0,430(+8),[西] 北出成人,1000,晴,ダート,良,2010年8月29日,2007106443,05203
201001010602,6,1,1,プリモウェーブ,牝3,54.0,丸田恭介,1:00.7,3/4,7.6,4.0,476(+8),[東] 大竹正博,1000,晴,ダート,良,2010年8月29日,2007105022,01117
201001010602,7,7,9,ダノンスズラン,牝3,54.0,武幸四郎,1:00.8,3/4,11.7,6.0,498(+18),[西] 藤原英昭,1000,晴,ダート,良,2010年8月29日,2007105547,01026
201001010602,8,6,8,スウィングベル,牝3,54.0,荻野琢真,1:00.9,1/2,13.6,7.0,462(+6),[西] 松永幹夫,1000,晴,ダート,良,2010年8月29日,2007102919,01112
201001010602,9,3,3,ブリジッドブルー,牝3,54.0,柴山雄一,1:01.6,4,188.3,10.0,422(+6),[東] 石栗龍彦,1000,晴,ダート,良,2010年8月29日,2007104544,05243
201001010602,10,4,4,ベルリーヌ,牝3,54.0,勝浦正樹,1:01.8,1.1/4,202.9,11.0,440(+6),[東] 藤原辰雄,1000,晴,ダート,良,2010年8月29日,2007105534,01025
201001010602,11,8,12,グリーリーレイ,牝3,51.0,西村太一,1:01.9,1/2,7.9,5.0,454(+4),[西] 平田修,1000,晴,ダート,良,2010年8月29日,2007103009,01131
201001010602,12,5,5,チャーミーベル,牝3,54.0,大野拓弥,1:02.1,1.1/2,261.5,12.0,428(-8),[東] 保田一隆,1000,晴,ダート,良,2010年8月29日,2007109187,01096
201001010603,1,1,1,グランブリーズ,牡3,53.0,川須栄彦,1:47.0,,14.2,7.0,484(0),[西] 荒川義之,1700,晴,ダート,良,2010年8月29日,2007101232,01128
201001010603,2,7,10,ウエスタンウェイブ,牡3,56.0,横山典弘,1:47.2,1.1/2,3.9,1.0,456(-8),[東] 古賀史生,1700,晴,ダート,良,2010年8月29日,2007100905,00660
201001010603,3,4,4,ガラパ,牡3,56.0,藤田伸二,1:47.4,1.1/4,4.0,2.0,486(+6),[西] 加用正,1700,晴,ダート,良,2010年8月29日,2007101620,00705
201001010603,4,8,11,スカイサーファー,牡3,56.0,岩田康誠,1:47.6,1.1/4,9.4,5.0,482(0),[西] 音無秀孝,1700,晴,ダート,良,2010年8月29日,2007102920,05203
201001010603,5,2,2,サトノコンテッサ,牝3,54.0,藤岡佑介,1:47.7,3/4,146.1,11.0,448(+14),[東] 的場均,1700,晴,ダート,良,2010年8月29日,2007102662,01093
201001010603,6,8,12,ボストンプラチナ,牡3,56.0,宮崎北斗,1:47.8,クビ,7.8,4.0,440(+2),[東] 嶋田功,1700,晴,ダート,良,2010年8月29日,2007105267,01118
201001010603,7,6,8,ビジュートップス,牝3,54.0,秋山真一,1:47.9,3/4,20.6,9.0,430(0),[東] 手塚貴久,1700,晴,ダート,良,2010年8月29日,2007105515,01019
201001010603,8,5,5,ノーザンペガサス,牡3,56.0,黛弘人,1:48.2,1.3/4,5.5,3.0,496(+8),[東] 戸田博文,1700,晴,ダート,良,2010年8月29日,2007103168,01109
201001010603,9,5,6,サクラボールド,牡3,56.0,安藤勝己,1:48.5,1.3/4,10.0,6.0,464(+10),[西] 岡田稲男,1700,晴,ダート,良,2010年8月29日,2007100476,00945
201001010603,10,6,7,トウカイアローネ,セ3,56.0,岩部純二,1:48.6,3/4,26.2,10.0,494(+4),[東] 萱野浩二,1700,晴,ダート,良,2010年8月29日,2007104673,00726
201001010603,11,7,9,バトラコトキシン,牡3,56.0,大野拓弥,1:48.8,1.1/2,292.8,12.0,450(+4),[東] 嶋田潤,1700,晴,ダート,良,2010年8月29日,2007106580,01096
201001010603,12,3,3,トレジャーゴッド,牡3,56.0,四位洋文,1:50.2,9,16.7,8.0,472(-8),[東] 柴崎勇,1700,晴,ダート,良,2010年8月29日,2007100350,00700
201001010604,1,4,4,プランスデトワール,牡2,54.0,横山典弘,1:52.2,,1.3,1.0,468(0),[東] 藤沢和雄,1800,晴,芝,良,2010年8月29日,2008102873,00660
201001010604,2,5,5,マイネクイーン,牝2,54.0,三浦皇成,1:52.3,1/2,5.0,2.0,446(0),[東] 斎藤誠,1800,晴,芝,良,2010年8月29日,2008104036,01122
201001010604,3,2,2,コマンドパワー,牡2,54.0,藤岡佑介,1:52.6,1.3/4,26.6,5.0,470(0),[西] 矢作芳人,1800,晴,芝,良,2010年8月29日,2008106566,01093
201001010604,4,1,1,アキノバイオ,牡2,54.0,秋山真一,1:52.7,1/2,15.8,4.0,460(0),[西] 須貝彦三,1800,晴,芝,良,2010年8月29日,2008104207,01019
201001010604,5,3,3,メイショウトカチ,牡2,54.0,安藤勝己,1:53.5,5,9.3,3.0,474(0),[西] 鮫島一歩,1800,晴,芝,良,2010年8月29日,2008102270,00945
201001010604,6,6,6,モンフォール,牡2,54.0,丸田恭介,1:53.9,2.1/2,40.8,6.0,472(0),[東] 武市康男,1800,晴,芝,良,2010年8月29日,2008101989,01117
201001010604,7,7,7,アニー,牝2,54.0,荻野琢真,2:00.2,大,75.0,7.0,452(0),[西] 野中賢二,1800,晴,芝,良,2010年8月29日,2008105007,01112
201001010605,1,3,3,アルアラビアン,牡3,56.0,藤田伸二,1:47.6,,3.5,1.0,468(-6),[西] 昆貢,1700,晴,ダート,良,2010年8月29日,2007100149,00705
201001010605,2,4,4,タツパーシヴ,牡3,56.0,横山典弘,1:47.6,クビ,3.7,2.0,472(+4),[西] 鮫島一歩,1700,晴,ダート,良,2010年8月29日,2007110072,00660
201001010605,3,6,9,グランフィールド,牝3,54.0,大野拓弥,1:47.7,1/2,30.4,8.0,432(+14),[西] 岩元市三,1700,晴,ダート,良,2010年8月29日,2007106447,01096
201001010605,4,6,8,マキシムトパーズ,牡3,56.0,古川吉洋,1:47.7,クビ,69.6,9.0,478(-8),[東] 石栗龍彦,1700,晴,ダート,良,2010年8月29日,2007106349,01015
201001010605,5,5,7,マージービート,牡3,56.0,岩田康誠,1:47.9,1.1/4,12.4,6.0,480(+4),[西] 西園正都,1700,晴,ダート,良,2010年8月29日,2007103124,05203
201001010605,6,2,2,アドマイヤマスター,牡3,56.0,安藤勝己,1:48.0,クビ,4.9,3.0,488(0),[西] 橋田満,1700,晴,ダート,良,2010年8月29日,2007103171,00945
201001010605,7,8,13,タージマハル,牡3,56.0,柴山雄一,1:48.4,2.1/2,18.6,7.0,500(-6),[西] 作田誠二,1700,晴,ダート,良,2010年8月29日,2007102454,05243
201001010605,8,7,11,ネオペンドラゴン,牡3,56.0,藤岡佑介,1:48.5,1/2,7.9,5.0,486(-6),[西] 音無秀孝,1700,晴,ダート,良,2010年8月29日,2007102909,01093
201001010605,9,4,5,アロマセラピスト,牝3,54.0,吉田隼人,1:48.9,2.1/2,88.8,10.0,410(+2),[東] 小島茂之,1700,晴,ダート,良,2010年8月29日,2007105562,01095
201001010605,10,1,1,オメガキングコング,牡3,56.0,三浦皇成,1:49.7,5,6.4,4.0,488(+2),[西] 角居勝彦,1700,晴,ダート,良,2010年8月29日,2007102744,01122
201001010605,11,5,6,スリーキャプテン,牝3,51.0,川須栄彦,1:49.7,アタマ,335.5,13.0,482(+8),[東] 柄崎孝,1700,晴,ダート,良,2010年8月29日,2007101724,01128
201001010605,12,7,10,ジェネラルバイオ,牡3,56.0,丸田恭介,1:49.9,1.1/4,146.9,12.0,454(+12),[西] 清水出美,1700,晴,ダート,良,2010年8月29日,2007105820,01117
201001010605,13,8,12,カンタベリーナナ,牝3,54.0,丹内祐次,1:52.6,大,118.2,11.0,404(-2),[東] 鈴木勝美,1700,晴,ダート,良,2010年8月29日,2007101475,01091
201001010606,1,1,1,メジロジェニファー,牝3,52.0,四位洋文,2:02.5,,9.1,4.0,506(+16),[西] 北出成人,2000,晴,芝,良,2010年8月29日,2007102572,00700
201001010606,2,5,9,ツルミプラチナム,牡3,54.0,柴原央明,2:02.6,1/2,11.6,5.0,468(+6),[西] 田中章博,2000,晴,芝,良,2010年8月29日,2007101249,01074
201001010606,3,4,7,ナムラアーガス,牡4,57.0,古川吉洋,2:02.6,ハナ,5.0,3.0,490(+8),[西] 福島信晴,2000,晴,芝,良,2010年8月29日,2006101433,01015
201001010606,4,5,10,セイカカリンバ,セ5,57.0,柴山雄一,2:02.7,クビ,21.6,7.0,472(+2),[東] 相沢郁,2000,晴,芝,良,2010年8月29日,2005109203,05243
201001010606,5,2,3,アポロヴァンドーム,牡3,54.0,丹内祐次,2:02.8,1/2,53.6,11.0,504(-2),[東] 岩戸孝樹,2000,晴,芝,良,2010年8月29日,2007110098,01091
201001010606,6,3,6,ウォークラウン,牡4,57.0,岩田康誠,2:02.8,ハナ,3.4,2.0,512(+4),[西] 中竹和也,2000,晴,芝,良,2010年8月29日,2006110088,05203
201001010606,7,7,13,ラガーアンバー,牡3,54.0,服部茂史,2:02.9,1/2,73.0,12.0,464(+2),[東] 和田正一,2000,晴,芝,良,2010年8月29日,2007100303,05286
201001010606,8,6,12,メジロアースラ,牝5,55.0,長谷川浩,2:02.9,クビ,127.6,14.0,474(-2),[西] 田島良保,2000,晴,芝,良,2010年8月29日,2005102034,01084
201001010606,9,8,15,シルクウェッジ,牡3,54.0,丸田恭介,2:03.0,1/2,17.4,6.0,466(+14),[東] 和田正道,2000,晴,芝,良,2010年8月29日,2007105035,01117
201001010606,10,2,4,メイショウベーネ,牝5,52.0,川須栄彦,2:03.0,クビ,30.1,8.0,470(0),[西] 荒川義之,2000,晴,芝,良,2010年8月29日,2005106274,01128
201001010606,11,3,5,ツクバエンジェル,牝3,52.0,勝浦正樹,2:03.5,3,44.8,10.0,502(+10),[東] 尾形充弘,2000,晴,芝,良,2010年8月29日,2007106196,01025
201001010606,12,4,8,トーセンユニコーン,牡3,54.0,上村洋行,2:03.6,1/2,248.6,15.0,428(+2),[東] 中島敏文,2000,晴,芝,良,2010年8月29日,2007105280,00709
201001010606,13,6,11,ノイエジール,牝3,52.0,山口竜一,2:04.0,2.1/2,111.4,13.0,442(-10),[地] 桧森邦夫,2000,晴,芝,良,2010年8月29日,2007103674,00443
201001010606,14,8,16,ハマノドリーム,牡3,51.0,西村太一,2:04.3,1.3/4,270.9,16.0,462(+6),[東] 天間昭一,2000,晴,芝,良,2010年8月29日,2007105889,01131
201001010606,15,1,2,サクラエンブレム,牡3,54.0,藤田伸二,2:04.3,クビ,3.2,1.0,508(+14),[西] 池江泰郎,2000,晴,芝,良,2010年8月29日,2007100396,00705
201001010606,16,7,14,シーブルー,牝4,55.0,宮崎北斗,2:04.5,1.1/4,30.3,9.0,486(-2),[東] 中川公成,2000,晴,芝,良,2010年8月29日,2006104954,01118
201001010607,1,7,10,サイモントルナーレ,牡4,57.0,中舘英二,1:47.1,,3.7,2.0,454(+6),[東] 田中清隆,1700,晴,ダート,良,2010年8月29日,2006106754,00635
201001010607,2,5,6,マックスドーズ,セ5,57.0,宮崎北斗,1:47.4,1.3/4,25.2,8.0,438(0),[東] 谷原義明,1700,晴,ダート,良,2010年8月29日,2005103373,01118
201001010607,3,2,2,ゴールドマッシモ,牝3,52.0,横山典弘,1:47.4,クビ,8.0,4.0,472(-10),[東] 高木登,1700,晴,ダート,良,2010年8月29日,2007101541,00660
201001010607,4,1,1,スペシャルロード,牡3,51.0,川須栄彦,1:47.5,1/2,21.8,7.0,466(-8),[西] 西園正都,1700,晴,ダート,良,2010年8月29日,2007100355,01128
201001010607,5,5,7,コウセイベイビー,牡3,54.0,黛弘人,1:47.6,3/4,84.9,10.0,444(0),[東] 中野栄治,1700,晴,ダート,良,2010年8月29日,2007105256,01109
201001010607,6,7,11,キャッツテイル,牝4,52.0,国分優作,1:47.8,1.1/2,175.3,12.0,416(-8),[東] 高橋義博,1700,晴,ダート,良,2010年8月29日,2006100085,01125
201001010607,7,8,12,フォルテ,牡5,57.0,三浦皇成,1:47.9,クビ,10.5,5.0,466(+22),[西] 田所秀孝,1700,晴,ダート,良,2010年8月29日,2005106473,01122
201001010607,8,3,3,インディストラーダ,牝4,55.0,勝浦正樹,1:48.5,3.1/2,10.7,6.0,520(+4),[東] 松山康久,1700,晴,ダート,良,2010年8月29日,2006102733,01025
201001010607,9,4,5,シルクデイブレイク,牡3,54.0,芹沢純一,1:48.5,クビ,3.3,1.0,464(-6),[西] 加用正,1700,晴,ダート,良,2010年8月29日,2007104860,00674
201001010607,10,4,4,ヤマニンデューン,牡5,57.0,柴山雄一,1:48.6,1/2,85.5,11.0,458(-6),[東] 田島俊明,1700,晴,ダート,良,2010年8月29日,2005105372,05243
201001010607,11,6,8,マイネルサラン,牡5,57.0,丹内祐次,1:48.6,クビ,29.6,9.0,476(+4),[東] 畠山重則,1700,晴,ダート,良,2010年8月29日,2005105946,01091
201001010607,12,6,9,ヤマノベガ,牡6,57.0,藤田伸二,1:49.1,3,4.7,3.0,496(-6),[東] 牧光二,1700,晴,ダート,良,2010年8月29日,2004105795,00705
201001010607,13,8,13,レグルスハート,牡4,57.0,武英智,1:51.0,大,247.1,13.0,484(+2),[東] 土田稔,1700,晴,ダート,良,2010年8月29日,2006103738,01048
201001010608,1,1,1,サクラベル,牝2,54.0,藤田伸二,1:30.8,,7.0,3.0,466(+4),[西] 牧浦充徳,1500,晴,芝,良,2010年8月29日,2008100408,00705
201001010608,2,3,3,トラストワン,牡2,54.0,藤岡佑介,1:30.8,アタマ,9.8,4.0,474(+2),[西] 庄野靖志,1500,晴,芝,良,2010年8月29日,2008102279,01093
201001010608,3,8,10,ダブルオーセブン,牡2,54.0,服部茂史,1:30.9,3/4,24.8,5.0,484(-2),[地] 伊藤隆志,1500,晴,芝,良,2010年8月29日,2008105676,05286
201001010608,4,2,2,サントメジャー,牡2,54.0,小嶋久輝,1:31.0,クビ,34.6,7.0,454(0),[地] 堂山芳則,1500,晴,芝,良,2010年8月29日,2008106093,05104
201001010608,5,7,8,ロビンフット,牡2,55.0,勝浦正樹,1:31.0,クビ,1.6,1.0,494(+8),[東] 堀井雅広,1500,晴,芝,良,2010年8月29日,2008104199,01025
201001010608,6,4,4,エーシンジャッカル,牡2,54.0,岩田康誠,1:31.5,3,4.8,2.0,456(-8),[西] 野元昭,1500,晴,芝,良,2010年8月29日,2008101278,05203
201001010608,7,6,6,ビービーマキシマス,牡2,54.0,古川吉洋,1:31.5,ハナ,35.2,8.0,452(+6),[東] 土田稔,1500,晴,芝,良,2010年8月29日,2008106501,01015
201001010608,8,8,9,クラーベセクレタ,牝2,54.0,佐々木国,1:31.7,1.1/2,28.9,6.0,452(-2),[地] 広森久雄,1500,晴,芝,良,2010年8月29日,2008103178,05073
201001010608,9,7,7,リリカルストーリー,牝2,54.0,小国博行,1:31.8,1/2,95.2,9.0,470(-14),[地] 広森久雄,1500,晴,芝,良,2010年8月29日,2008103164,05101
201001010608,10,5,5,エバーオンワード,牡2,54.0,山口竜一,1:32.0,1.1/4,115.9,10.0,452(-4),[地] 恵多谷豊,1500,晴,芝,良,2010年8月29日,2008106617,00443
201001010609,1,5,10,ワンカラット,牝4,54.0,藤岡佑介,1:08.4,,3.7,2.0,514(+6),[西] 藤岡健一,1200,晴,芝,良,2010年8月29日,2006103025,01093
201001010609,2,3,5,ジェイケイセラヴィ,セ6,56.0,江田照男,1:08.5,1/2,15.3,6.0,480(+6),[東] 坂本勝美,1200,晴,芝,良,2010年8月29日,2004104959,00689
201001010609,3,2,3,ベストロケーション,牝5,54.0,三浦皇成,1:08.6,1/2,36.5,8.0,472(-14),[東] 鹿戸雄一,1200,晴,芝,良,2010年8月29日,2005102308,01122
201001010609,4,1,1,ビービーガルダン,牡6,58.0,安藤勝己,1:08.8,1.1/4,2.2,1.0,504(-6),[西] 領家政蔵,1200,晴,芝,良,2010年8月29日,2004106583,00945
201001010609,5,3,6,モルトグランデ,牡6,56.0,岩田康誠,1:08.8,アタマ,8.9,4.0,480(-6),[東] 久保田貴,1200,晴,芝,良,2010年8月29日,2004110236,05203
201001010609,6,4,8,ウエスタンビーナス,牝7,54.0,中舘英二,1:09.0,1.1/4,26.2,7.0,460(-8),[東] 鈴木康弘,1200,晴,芝,良,2010年8月29日,2003105475,00635
201001010609,7,7,13,ケイアイアストン,牡5,56.0,秋山真一,1:09.0,クビ,47.5,10.0,472(-4),[東] 和田正道,1200,晴,芝,良,2010年8月29日,2005106682,01019
201001010609,8,1,2,ローレルゲレイロ,牡6,59.0,藤田伸二,1:09.1,1/2,8.5,3.0,470(0),[西] 昆貢,1200,晴,芝,良,2010年8月29日,2004100933,00705
201001010609,9,7,14,ゲイルスパーキー,牡6,56.0,四位洋文,1:09.2,3/4,154.9,13.0,488(-2),[東] 古賀慎明,1200,晴,芝,良,2010年8月29日,2004109289,00700
201001010609,10,8,15,トウカイミステリー,牝4,54.0,武幸四郎,1:09.3,1/2,13.1,5.0,460(0),[西] 安田隆行,1200,晴,芝,良,2010年8月29日,2006103886,01026
201001010609,11,5,9,ピサノパテック,牡8,56.0,横山典弘,1:09.5,1.1/4,72.1,12.0,502(0),[東] 藤沢和雄,1200,晴,芝,良,2010年8月29日,2002106006,00660
201001010609,12,8,16,トシギャングスター,牡3,53.0,吉田隼人,1:09.5,クビ,53.2,11.0,448(-16),[西] 矢作芳人,1200,晴,芝,良,2010年8月29日,2007100559,01095
201001010609,13,4,7,マヤノツルギ,牡6,56.0,古川吉洋,1:09.6,クビ,39.8,9.0,502(-12),[西] 梅内忍,1200,晴,芝,良,2010年8月29日,2004100932,01015
